,latitude,longitude,brightness
2384,-29.768,152.5379,308.9
2385,-29.7723,152.5613,315.4
2386,-30.0164,151.3584,313.3
2387,-29.7643,152.5294,309.5
2388,-30.0036,151.3552,312.5
2389,-29.9909,151.3519,308.3
2390,-29.9782,151.3486,306.0
2391,-30.2239,150.0932,301.9
2392,-29.7548,152.0297,308.8
2393,-29.7484,152.0213,320.3
2394,-29.7535,151.9967,302.3
2395,-29.7347,152.0192,305.9
2396,-29.7401,151.9934,300.4
2397,-29.6412,152.2607,323.4
2398,-29.647,152.2333,329.1
2399,-29.663,152.1582,313.1
2400,-29.6274,152.2577,310.9
2401,-29.6337,152.2285,322.9
2402,-29.6142,152.2522,304.9
2403,-29.6495,152.2569,310.2
2404,-29.6554,152.22799999999998,308.3
2405,-29.6359,152.2529,332.9
2406,-29.6416,152.2251,320.1
2407,-29.6224,152.2486,313.4
2408,-29.6285,152.2193,319.4
2409,-29.3389,152.8001,322.1
2410,-29.3448,152.7727,335.7
2411,-29.3508,152.745,308.9
2412,-29.3306,152.769,317.3
2413,-29.3228,152.7364,328.3
2414,-29.3516,152.7974,308.6
2415,-29.3575,152.7695,307.3
2416,-29.3374,152.7933,327.4
2417,-29.3432,152.7658,328.4
2418,-29.3291,152.7618,317.8
2419,-29.3091,152.7853,310.7
2420,-29.3151,152.7573,324.7
2421,-29.3211,152.72899999999998,329.0
2422,-29.295,152.781,306.7
2423,-29.301,152.7527,340.2
2424,-29.307,152.7248,330.7
2425,-29.2928,152.7211,319.2
2426,-29.1351,153.3027,303.4
2427,-29.1128,153.2625,310.8
2428,-29.1196,153.2323,324.8
2429,-29.136999999999997,153.298,305.3
2430,-29.1145,153.2576,316.2
2431,-29.1211,153.2274,318.0
2432,-29.0999,153.2533,309.4
2433,-29.1064,153.2233,308.1
2434,-29.2079,152.5966,315.3
2435,-29.2022,152.412,303.6
2436,-29.3501,151.6986,313.3
2437,-29.3549,151.675,323.1
2438,-29.3465,151.6483,313.5
2439,-29.2935,151.8374,306.4
2440,-29.1159,152.54,310.6
2441,-29.1135,152.5334,307.7
2442,-29.2197,151.8132,303.7
2443,-29.1899,151.7542,308.2
2444,-29.191,151.774,305.0
2445,-29.1747,151.7162,303.5
2446,-29.2361,151.4128,302.6
2447,-29.2234,151.4081,306.6
2448,-29.1315,151.6544,302.3
2449,-29.1363,151.6315,301.3
2450,-29.1748,151.4448,310.8
2451,-29.1525,151.4862,303.8
2452,-28.5225,153.3417,306.8
2453,-28.3257,152.6801,317.0
2454,-28.3316,152.653,322.7
2455,-28.318,152.6457,312.3
2456,-28.3258,152.6747,323.2
2457,-28.3314,152.6479,317.8
2458,-28.3177,152.6409,311.1
2459,-28.0966,152.3823,312.1
2460,-28.0949,152.3764,313.7
2461,-28.0746,152.4014,307.9
2462,-28.0804,152.3742,309.2
2463,-27.7761,152.269,306.0
2464,-26.2962,146.5803,305.4
2465,-26.2983,146.5676,311.1
2466,-25.6443,146.4256,313.8
2467,-25.6464,146.4129,327.6
2468,-25.6486,146.4003,306.5
2469,-25.6342,146.4235,314.2
2470,-25.6364,146.4108,367.6
2471,-25.6386,146.3981,353.4
2472,-25.6366,146.4183,343.3
2473,-25.6387,146.4056,362.8
2474,-25.6408,146.3929,320.7
2475,-23.0967,150.6329,305.6
2476,-23.101999999999997,150.6065,311.2
2477,-23.1084,150.6286,304.1
2478,-23.0942,150.6255,310.1
2479,-23.0994,150.5991,301.5
2480,-20.7325,139.4772,315.6
2481,-19.1295,144.0762,312.4
2482,-19.1313,144.0647,308.9
2483,-19.1331,144.0536,303.3
2484,-18.8474,145.7259,306.8
2485,-19.1198,144.0745,312.8
2486,-19.1234,144.0518,321.2
2487,-18.8365,145.7239,307.0
2488,-18.8389,145.71,308.4
2489,-19.1137,144.0502,312.1
2490,-19.1004,144.0709,328.7
2491,-19.1022,144.0595,323.3
2492,-19.1039,144.0488,304.2
2493,-19.0973,144.0756,313.1
2494,-19.0991,144.0642,325.8
2495,-19.1008,144.0531,310.3
2496,-16.6981,144.9869,322.5
2497,-16.7003,144.9737,308.6
2498,-16.5908,144.8794,302.2
2499,-15.9298,143.8427,311.9
2500,-15.9198,143.8409,304.2
2501,-15.8939,143.879,311.4
2502,-15.9321,143.6338,320.1
2503,-15.9339,143.6223,319.0
2504,-15.9222,143.632,313.7
2505,-15.9105,143.6418,308.3
2506,-15.86,143.8975,309.3
2507,-15.8517,143.6907,316.2
2508,-15.8418,143.689,317.6
2509,-15.8096,143.8948,302.9
2510,-15.8408,143.6944,313.5
2511,-15.8425,143.6829,314.3
2512,-15.7817,143.7442,313.1
2513,-15.7836,143.7325,320.9
2514,-15.7854,143.7208,309.1
2515,-15.702,144.1125,306.1
2516,-15.7039,144.1002,307.8
2517,-15.6858,144.1472,310.0
2518,-15.6877,144.1352,310.2
2519,-15.6917,144.1106,318.7
2520,-15.6714,144.1708,305.6
2521,-15.6735,144.158,310.4
2522,-15.6755,144.1455,312.1
2523,-15.6815,144.1088,316.6
2524,-15.7013,143.9869,306.0
2525,-15.6773,144.1528,312.5
2526,-15.663,144.1765,312.5
2527,-15.665,144.1637,314.3
2528,-15.667,144.1511,311.5
2529,-15.6728,144.1141,337.8
2530,-15.6748,144.1017,327.6
2531,-15.6921,143.9918,307.5
2532,-15.694,143.9797,308.8
2533,-15.6487,144.1999,303.2
2534,-15.6507,144.1873,307.2
2535,-15.6626,144.1122,321.2
2536,-15.6665,144.0876,317.8
2537,-15.6504,144.1229,316.6
2538,-15.6543,144.0981,323.3
2539,-15.6562,144.086,352.5
2540,-15.6582,144.0738,317.9
2541,-15.6499,144.0598,309.1
2542,-15.6518,144.0476,320.8
2543,-15.6416,144.0459,313.5
2544,-15.6236,144.0929,324.6
2545,-15.6255,144.0806,315.4
2546,-15.6093,144.1159,307.4
2547,-15.6113,144.1035,316.3
2548,-15.6133,144.091,320.0
2549,-15.6153,144.0788,305.3
2550,-15.652999999999999,143.716,302.0
2551,-15.6524,143.7215,302.0
2552,-15.605,143.7614,311.3
2553,-15.5887,143.7344,302.5
2554,-15.3213,145.2333,303.4
2555,-15.5006,143.9717,317.1
2556,-15.5025,143.9595,315.4
2557,-15.3643,143.8549,305.2
2558,-15.3561,143.8411,305.2
2559,-15.3484,143.834,315.2
2560,-15.3402,143.8202,313.8
2561,-15.3439,143.7963,311.9
2562,-15.3477,143.7725,302.5
2563,-14.8042,145.0191,317.2
2564,-14.8066,145.0045,323.8
2565,-14.8043,145.0134,325.2
2566,-14.8066,144.9989,306.5
2567,-15.7949,129.5455,307.5
2568,-15.797,129.539,308.4
2569,-13.0096,143.2772,308.3
2570,-13.0189,143.2179,308.2
2571,-13.0207,143.2059,313.0
2572,-13.0125,143.1927,307.8
2573,-13.0142,143.1812,312.7
2574,-13.0078,143.1562,301.8
2575,-12.9344,143.4882,323.1
2576,-12.9364,143.4759,310.4
2577,-12.9262,143.4742,314.7
2578,-12.9759,143.16299999999998,307.8
2579,-12.9278,143.4806,317.7
2580,-12.9297,143.4684,305.5
2581,-12.9756,143.1685,306.8
2582,-12.940999999999999,143.2592,309.4
2583,-12.9144,143.2305,302.8
2584,-12.9162,143.2188,302.4
2585,-12.9254,143.1601,308.9
2586,-12.9135,143.17,300.9
2587,-12.9144,143.0989,308.6
2588,-12.9062,143.0858,309.2
2589,-12.899000000000001,142.0074,309.2
2590,-12.97,136.1422,314.3
2591,-12.9716,136.1295,311.4
2592,-12.9647,136.1357,323.0
2593,-11.6383,142.4852,309.8
2594,-11.6135,142.5152,309.2
2595,-11.4544,142.3531,305.0
2596,-23.0999,150.6368,311.8
2597,-25.6288,146.4198,323.2
2598,-25.6247,146.4128,312.8
2599,-25.6423,146.4078,308.8
2600,-27.7766,152.2731,304.3
2601,-28.0682,152.4122,305.1
2602,-28.0763,152.3927,319.8
2603,-28.0876,152.3907,313.9
2604,-28.3224,152.6566,326.7
2605,-28.3253,152.6722,345.3
2606,-28.3281,152.6875,314.2
2607,-28.3245,152.6058,307.1
2608,-28.336,152.6684,302.5
2609,-28.3355,152.6028,331.5
2610,-28.5202,153.3498,319.8
2611,-28.5227,153.3637,308.0
2612,-28.5305,153.3464,305.4
2613,-28.533,153.3606,305.5
2614,-28.5693,153.3808,323.5
2615,-28.5717,153.3946,310.9
2616,-28.5798,153.3792,317.9
2617,-28.5822,153.3923,327.3
2618,-28.5803,153.32,346.7
2619,-28.5829,153.3348,324.7
2620,-28.5757,153.33,313.4
2621,-28.5857,153.3852,322.2
2622,-28.5881,153.3982,307.7
2623,-28.5832,153.3114,326.6
2624,-28.586,153.3268,344.2
2625,-28.6381,152.2345,316.1
2626,-28.6523,152.2479,312.0
2627,-28.6512,152.2426,312.5
2628,-29.0906,153.2502,309.7
2629,-29.101,153.2481,319.0
2630,-29.1035,153.2621,316.2
2631,-29.1115,153.2458,334.6
2632,-29.114,153.2597,321.2
2633,-29.1218,153.2429,315.9
2634,-29.1243,153.257,304.9
2635,-29.1317,153.299,312.3
2636,-29.1342,153.3131,314.7
2637,-29.1149,153.2376,318.6
2638,-29.1175,153.252,327.6
2639,-29.1277,153.3076,304.4
2640,-29.1381,153.3052,321.9
2641,-29.101999999999997,152.5416,323.6
2642,-29.1048,152.5569,324.1
2643,-29.1129,152.5392,304.2
2644,-29.1157,152.5544,311.0
2645,-29.1444,152.7091,307.0
2646,-29.1101,152.4627,308.0
2647,-29.14,152.439,310.6
2648,-29.1427,152.4539,306.4
2649,-29.1621,152.5596,342.2
2650,-29.1649,152.575,341.4
2651,-29.1677,152.59,315.0
2652,-29.1509,152.4366,311.6
2653,-29.1501,152.4302,308.3
2654,-29.1937,152.4188,318.2
2655,-29.2164,152.5407,309.6
2656,-29.274,152.6698,313.3
2657,-29.2767,152.6848,325.9
2658,-29.2794,152.6998,311.1
2659,-29.2822,152.7151,312.4
2660,-29.2849,152.73,323.0
2661,-29.2877,152.7454,342.3
2662,-29.2904,152.7601,346.1
2663,-29.2931,152.7751,323.1
2664,-29.2958,152.7903,307.7
2665,-29.2847,152.667,306.9
2666,-29.2957,152.7275,318.7
2667,-29.2984,152.7429,338.6
2668,-29.3011,152.7577,339.8
2669,-29.3038,152.7725,330.4
2670,-29.3065,152.7875,319.9
2671,-29.3064,152.7249,321.2
2672,-29.3091,152.7402,337.0
2673,-29.3118,152.7549,330.3
2674,-29.2985,152.7211,311.1
2675,-29.3014,152.7365,329.2
2676,-29.3042,152.7514,331.2
2677,-29.3069,152.7662,324.9
2678,-29.2494,152.3994,307.0
2679,-29.298000000000002,152.6582,315.5
2680,-29.3092,152.7186,323.4
2681,-29.3121,152.734,332.8
2682,-29.3148,152.7488,331.4
2683,-29.3115,152.6706,333.8
2684,-29.3227,152.7311,320.2
2685,-29.3255,152.746,325.0
2686,-29.3338,152.7912,323.9
2687,-29.3366,152.8062,323.1
2688,-29.1256,151.628,301.5
2689,-29.129,151.6456,305.8
2690,-29.2683,152.3778,310.8
2691,-29.3389,152.7582,319.6
2692,-29.3417,152.7733,336.3
2693,-29.3445,152.7885,377.7
2694,-29.3472,152.8033,338.5
2695,-29.3303,152.6506,317.1
2696,-29.3552,152.7864,350.1
2697,-29.3579,152.8009,319.7
2698,-29.1804,151.7255,308.6
2699,-29.1868,151.7591,305.4
2700,-29.19,151.7761,304.4
2701,-29.3599,152.6282,342.7
2702,-29.3625,152.6426,341.0
2703,-29.375999999999998,152.6549,322.0
2704,-29.3732,152.577,313.2
2705,-29.3741,152.6339,314.2
2706,-29.3768,152.6481,318.1
2707,-29.3796,152.66299999999998,316.0
2708,-29.3734,152.5697,305.7
2709,-29.3764,152.586,310.9
2710,-29.3849,152.6311,310.9
2711,-29.2849,151.8551,309.3
2712,-29.3474,151.6911,303.4
2713,-29.351999999999997,151.6519,308.1
2714,-29.5702,152.3871,304.6
2715,-29.6225,152.4867,311.1
2716,-29.6252,152.5013,311.2
2717,-29.6357,152.4967,308.7
2718,-29.6274,152.4952,316.6
2719,-29.6302,152.51,312.3
2720,-29.6213,152.2201,324.8
2721,-29.6241,152.2352,324.1
2722,-29.6351,152.2326,319.2
2723,-29.7574,152.5181,317.3
2724,-29.7656,152.5622,313.2
2725,-29.7685,152.578,316.1
2726,-29.8119,152.8139,361.1
2727,-29.8146,152.8284,368.5
2728,-29.8251,152.826,306.2
2729,-29.825,152.6427,308.2
2730,-29.840999999999998,152.6697,311.6
2731,-29.7328,152.0153,313.4
2732,-29.7325,152.0099,313.3
2733,-29.7437,152.0079,309.4
2734,-29.7469,152.0242,333.8
2735,-29.7498,152.0397,307.0
2736,-29.8548,152.2937,307.0
2737,-29.9664,152.9081,307.2
2738,-29.969,152.9223,304.8
2739,-29.9693,152.8631,309.6
2740,-29.9799,152.8609,317.3
2741,-29.9824,152.8754,319.6
2742,-29.9749,152.8702,312.2
2743,-29.9854,152.868,324.9
2744,-30.0402,152.9291,331.1
2745,-30.0324,152.8249,304.2
2746,-30.0507,152.9265,325.1
2747,-30.0531,152.9399,309.9
2748,-30.061,152.9235,309.2
2749,-30.0841,152.9917,309.7
2750,-29.9783,152.3427,301.5
2751,-30.0486,152.732,305.3
2752,-30.0511,152.7458,308.8
2753,-30.0448,152.7421,306.2
2754,-29.9802,152.33700000000002,302.9
2755,-29.9968,152.3649,312.8
2756,-29.9995,152.3795,311.6
2757,-30.1027,152.938,317.4
2758,-30.1052,152.9518,319.7
2759,-30.1104,152.9801,321.8
2760,-30.0077,152.3626,318.5
2761,-30.0104,152.3773,332.6
2762,-30.1133,152.9362,326.7
2763,-30.1157,152.9496,329.6
2764,-30.1182,152.9636,320.1
2765,-30.1208,152.9778,323.4
2766,-30.1312,152.9754,326.6
2767,-30.1135,152.8174,334.5
2768,-30.1162,152.832,330.6
2769,-30.1188,152.8465,314.3
2770,-30.124000000000002,152.8751,311.0
2771,-30.103,152.6986,315.6
2772,-30.1056,152.7129,333.2
2773,-30.1108,152.74200000000002,312.6
2774,-30.1161,152.7709,314.2
2775,-30.1266,152.8293,311.0
2776,-30.0784,152.5027,310.1
2777,-30.0813,152.5186,307.3
2778,-30.124000000000002,152.7539,326.8
2779,-30.1266,152.7685,338.7
2780,-30.0892,152.5004,318.0
2781,-30.1241,152.6935,312.9
2782,-30.1267,152.7076,327.3
2783,-30.1294,152.7229,319.7
2784,-30.1,152.4983,309.3
2785,-30.1028,152.5141,313.7
2786,-30.1347,152.6908,321.7
2787,-30.1372,152.7051,341.9
2788,-30.14,152.7206,393.1
2789,-30.1426,152.7352,408.8
2790,-30.0902,152.4931,309.3
2791,-30.0932,152.5089,310.9
2792,-30.1264,152.6865,309.9
2793,-30.1289,152.7003,327.1
2794,-30.1317,152.7151,328.1
2795,-30.1345,152.7303,318.3
2796,-30.104,152.5069,316.0
2797,-30.1395,152.6979,331.8
2798,-30.1423,152.7129,351.1
2799,-30.1451,152.72799999999998,421.8
2800,-30.1477,152.7423,343.0
2801,-30.158,152.6787,322.7
2802,-30.166,152.6619,320.1
2803,-30.1686,152.67600000000002,318.7
2804,-30.1712,152.6903,332.0
2805,-30.174,152.7056,321.5
2806,-30.1632,152.5859,311.0
2807,-30.1659,152.6009,308.9
2808,-30.1818,152.6877,312.2
2809,-30.1845,152.7029,328.8
2810,-30.1873,152.7181,321.6
2811,-30.6316,152.7277,316.5
2812,-30.6343,152.74200000000002,317.6
2813,-30.6389,152.2086,320.6
2814,-30.6414,152.2221,319.4
2815,-30.6446,152.2392,314.9
2816,-30.6478,152.2564,319.1
2817,-30.6504,152.2707,352.1
2818,-30.6529,152.2841,334.6
2819,-30.6584,152.2532,311.8
2820,-30.6612,152.2684,317.0
2821,-30.6717,152.2645,359.3
2822,-30.6744,152.2787,342.5
2823,-30.677,152.2928,344.7
2824,-30.6799,152.3087,327.7
2825,-30.6829,152.3249,324.4
2826,-30.6854,152.339,306.3
2827,-30.7653,152.7782,332.4
2828,-30.6823,152.2608,320.6
2829,-30.685,152.2758,319.6
2830,-30.6908,152.3075,321.1
2831,-30.6936,152.3227,332.8
2832,-30.6961,152.3363,332.0
2833,-30.6988,152.3509,330.1
2834,-30.7016,152.3663,337.5
2835,-30.7042,152.3806,321.0
2836,-30.6765,152.1678,307.2
2837,-30.6985,152.2881,319.4
2838,-30.7014,152.3041,331.5
2839,-30.7041,152.3186,333.7
2840,-30.7068,152.3335,323.2
2841,-30.7232,152.4238,316.7
2842,-30.7259,152.4386,327.9
2843,-30.6845,152.15,315.5
2844,-30.6871,152.1644,341.3
2845,-30.69,152.1798,319.9
2846,-30.7146,152.3152,328.2
2847,-30.7174,152.3303,319.0
2848,-30.7259,152.3773,326.6
2849,-30.7283,152.3906,328.8
2850,-30.7365,152.436,348.4
2851,-30.7391,152.4506,325.5
2852,-30.7043,152.2979,323.0
2853,-30.706999999999997,152.3122,331.5
2854,-30.7099,152.3275,323.9
2855,-30.7295,152.43200000000002,333.4
2856,-30.7323,152.447,326.7
2857,-30.6894,152.1588,331.3
2858,-30.6921,152.1736,328.9
2859,-30.7293,152.3714,320.8
2860,-30.7319,152.3854,328.4
2861,-30.7401,152.4296,325.4
2862,-30.743000000000002,152.4451,328.9
2863,-30.6917,152.1111,305.7
2864,-30.6947,152.1271,336.9
2865,-30.7369,152.3523,317.2
2866,-30.7161,152.1204,319.7
2867,-30.7243,152.1039,311.2
2868,-30.732,152.0842,306.1
2869,-30.8169,152.4248,319.2
2870,-30.8776,152.7013,327.3
2871,-30.8801,152.7157,338.7
2872,-30.8187,152.4173,312.1
2873,-30.8216,152.4326,316.3
2874,-30.8732,152.7107,322.5
2875,-30.8758,152.7245,318.3
2876,-30.8835,152.7074,333.2
2877,-30.8861,152.7217,332.9
2878,-30.8991,152.7331,321.0
2879,-30.9224,152.6823,314.0
2880,-30.9251,152.6971,327.3
2881,-30.9303,152.7256,324.7
2882,-30.8748,152.2999,331.1
2883,-30.8382,152.0246,314.0
2884,-30.8517,151.9757,311.8
2885,-30.8547,151.9913,333.4
2886,-30.9204,152.3415,315.1
2887,-30.8624,151.9715,320.8
2888,-30.8655,151.988,335.6
2889,-30.9474,152.4277,311.3
2890,-30.87,151.9517,318.0
2891,-30.8729,151.9669,388.4
2892,-30.8758,151.9825,370.1
2893,-30.8787,151.9981,329.6
2894,-30.8783,151.9351,324.3
2895,-30.8811,151.9499,402.0
2896,-30.8842,151.9665,402.7
2897,-30.8869,151.9808,332.8
2898,-30.9767,152.4668,312.1
2899,-30.8867,151.9189,345.9
2900,-30.8895,151.9338,391.5
2901,-30.8924,151.9492,358.7
2902,-30.8953,151.9648,320.4
2903,-30.9632,152.3327,309.4
2904,-30.9847,152.4501,302.1
2905,-30.9873,152.4644,315.8
2906,-31.0163,152.624,313.9
2907,-30.8946,151.9,338.0
2908,-30.8973,151.9144,341.0
2909,-30.9001,151.9297,336.0
2910,-30.903000000000002,151.9449,314.4
2911,-30.9741,152.3314,305.0
2912,-31.0268,152.6217,315.3
2913,-30.9055,151.8969,323.5
2914,-30.9081,151.9108,320.0
2915,-30.9161,151.8922,328.6
2916,-30.9187,151.9065,320.9
2917,-30.9074,151.9049,324.7
2918,-30.918000000000003,151.9005,329.5
2919,-30.9404,151.8976,318.8
2920,-30.943,151.9115,323.1
2921,-30.9459,151.9269,316.9
2922,-30.9514,151.8954,363.2
2923,-30.954,151.9091,379.1
2924,-30.9623,151.8928,355.1
2925,-30.9651,151.9075,384.6
2926,-31.0875,152.5703,321.8
2927,-30.9732,151.8901,347.4
2928,-30.9762,151.9058,395.2
2929,-30.9792,151.9219,313.9
2930,-31.009,151.9599,320.3
2931,-31.0199,151.9572,355.6
2932,-31.0226,151.9719,318.8
2933,-31.1345,152.5891,327.3
2934,-31.0107,151.9543,322.6
2935,-31.1292,152.5849,327.1
2936,-31.0216,151.952,345.0
2937,-31.0244,151.9664,337.2
2938,-31.1421,152.5366,314.6
2939,-31.15,152.5795,330.9
2940,-31.1605,152.5771,323.5
2941,-31.0576,151.9622,337.7
2942,-31.0603,151.9762,323.9
2943,-31.1683,152.56,325.5
2944,-31.0684,151.9589,307.9
2945,-31.070999999999998,151.9726,348.9
2946,-31.0737,151.9875,331.1
2947,-31.0851,152.0487,318.8
2948,-31.1736,152.5294,345.5
2949,-31.1761,152.5434,359.7
2950,-31.1787,152.5573,350.8
2951,-30.9278,151.1561,365.9
2952,-30.9313,151.174,365.5
2953,-31.0818,151.9701,330.9
2954,-31.0844,151.9836,327.2
2955,-31.0933,152.0318,325.3
2956,-31.096,152.0463,339.7
2957,-31.0992,152.0639,326.2
2958,-31.1868,152.5418,341.8
2959,-31.1892,152.5553,388.2
2960,-31.1917,152.569,393.6
2961,-31.1944,152.5838,334.9
2962,-30.9394,151.154,348.5
2963,-30.9427,151.1711,338.4
2964,-31.1012,152.0135,321.3
2965,-31.1042,152.0295,331.5
2966,-31.1068,152.0439,345.7
2967,-31.1101,152.0618,352.0
2968,-31.1974,152.5404,325.5
2969,-31.1998,152.5535,334.4
2970,-31.2022,152.5666,344.4
2971,-31.2048,152.5809,329.6
2972,-30.9575,151.1856,335.9
2973,-30.9606,151.2018,354.0
2974,-30.9638,151.2189,307.1
2975,-31.1091,151.995,312.8
2976,-31.1123,152.0125,326.1
2977,-31.1149,152.0266,330.3
2978,-31.1177,152.0414,334.3
2979,-31.1209,152.0592,336.3
2980,-31.1628,152.2886,311.6
2981,-31.1655,152.3037,311.1
2982,-31.1683,152.3189,307.7
2983,-31.1711,152.3345,304.6
2984,-30.9655,151.1646,325.0
2985,-30.9687,151.1814,327.0
2986,-30.9719,151.1982,333.5
2987,-30.9751,151.2155,316.0
2988,-30.949,151.1626,314.8
2989,-30.9525,151.1804,321.8
2990,-30.9558,151.197,347.3
2991,-30.9591,151.2137,320.8
2992,-31.1125,152.0054,326.8
2993,-31.1154,152.0207,324.1
2994,-31.1179,152.0342,321.1
2995,-31.1211,152.0511,332.9
2996,-31.1675,152.2966,315.4
2997,-30.9671,151.1931,325.9
2998,-30.9704,151.21,331.5
2999,-30.9717,151.1557,326.2
3000,-30.9751,151.173,354.9
3001,-30.9783,151.1891,360.2
3002,-30.9817,151.2067,303.6
3003,-31.2758,152.7643,311.1
3004,-31.2784,152.7788,313.0
3005,-31.2157,152.3771,310.0
3006,-31.2182,152.391,312.3
3007,-31.2263,152.4347,322.0
3008,-31.2289,152.4489,321.1
3009,-31.2862,152.7623,301.6
3010,-31.2261,152.3737,318.2
3011,-31.2288,152.3886,317.6
3012,-31.2367,152.4316,330.4
3013,-31.2394,152.4461,322.1
3014,-31.304000000000002,152.8014,303.8
3015,-31.2498,152.4432,328.8
3016,-31.2524,152.4574,324.9
3017,-31.3463,152.5786,323.2
3018,-31.3569,152.577,313.8
3019,-31.2868,152.1354,306.8
3020,-31.2888,152.0857,320.2
3021,-31.2916,152.1008,317.8
3022,-31.2946,152.1169,308.0
3023,-31.3026,152.1605,313.3
3024,-31.3053,152.1748,316.8
3025,-31.3698,152.5283,302.5
3026,-31.2884,152.0226,315.6
3027,-31.2913,152.0381,306.5
3028,-31.294,152.0531,305.5
3029,-31.2994,152.0821,318.2
3030,-31.3021,152.097,324.1
3031,-31.3156,152.1706,302.5
3032,-31.3184,152.1857,301.4
3033,-31.3403,152.3053,314.6
3034,-31.354,152.3808,321.1
3035,-31.366999999999997,152.4526,309.8
3036,-31.393,152.5969,319.4
3037,-31.3346,152.2132,311.8
3038,-31.3375,152.2296,307.7
3039,-31.3535,152.3171,321.6
3040,-31.3391,152.2215,313.5
3041,-31.3584,152.3244,320.6
3042,-31.3947,152.1612,323.3
3043,-31.3974,152.1756,318.7
3044,-31.4325,152.3676,305.9
3045,-31.4352,152.3825,309.1
3046,-31.4694,152.4502,303.7
3047,-31.4743,152.4432,302.4
3048,-31.4599,152.1878,304.6
3049,-31.4626,152.2023,310.4
3050,-31.4789,152.2904,311.2
3051,-31.4732,152.1996,313.7
3052,-31.4758,152.2141,319.0
3053,-31.4786,152.2289,313.8
3054,-31.4813,152.2436,312.5
3055,-31.484,152.2581,318.5
3056,-31.4868,152.2732,313.2
3057,-31.5054,152.3746,307.1
3058,-31.4864,152.2113,318.1
3059,-31.4891,152.226,326.1
3060,-31.4918,152.2408,330.2
3061,-31.4945,152.2554,325.8
3062,-31.6055,152.2993,302.3
3063,-31.636999999999997,152.2909,307.9
3064,-31.6396,152.3052,331.0
3065,-31.6421,152.3189,329.9
3066,-31.6447,152.3335,330.2
3067,-31.6474,152.3484,321.2
3068,-31.6501,152.3634,337.9
3069,-31.6528,152.3787,353.1
3070,-31.6556,152.3943,340.6
3071,-31.6337,152.3021,314.9
3072,-31.6362,152.3156,324.9
3073,-31.6389,152.3298,328.5
3074,-31.6472,152.3744,321.0
3075,-31.65,152.3897,322.2
3076,-31.6387,152.2699,317.3
3077,-31.6412,152.2835,325.7
3078,-31.644000000000002,152.2982,320.8
3079,-31.6466,152.3123,319.2
3080,-31.6521,152.3417,325.0
3081,-31.6548,152.3567,337.9
3082,-31.6578,152.3725,364.5
3083,-31.6607,152.388,368.3
3084,-31.6634,152.4028,318.6
3085,-31.6466,152.2531,334.9
3086,-31.6493,152.2675,349.9
3087,-31.6517,152.2808,320.6
3088,-31.6655,152.355,322.3
3089,-31.6683,152.3702,328.5
3090,-31.6711,152.3851,327.1
3091,-31.6737,152.3995,316.4
3092,-31.6763,152.4137,323.8
3093,-31.6788,152.42700000000002,325.5
3094,-31.6813,152.4406,327.4
3095,-31.6839,152.4546,306.2
3096,-31.6516,152.2203,319.3
3097,-31.6571,152.2502,316.2
3098,-31.6596,152.2639,312.3
3099,-31.6758,152.3518,310.9
3100,-31.6785,152.366,313.3
3101,-31.6865,152.4097,310.4
3102,-31.6891,152.424,316.8
3103,-31.6917,152.4378,316.1
3104,-31.6943,152.4519,311.6
3105,-31.6969,152.4664,314.9
3106,-31.6568,152.1886,308.5
3107,-31.6594,152.2028,339.2
3108,-31.662,152.2168,339.6
3109,-31.6646,152.2313,328.7
3110,-31.6674,152.246,323.1
3111,-31.6995,152.4212,319.4
3112,-31.7022,152.4356,323.4
3113,-31.7047,152.4494,315.0
3114,-31.593000000000004,151.786,336.5
3115,-31.5961,151.8024,314.9
3116,-31.6646,152.1711,319.0
3117,-31.6673,152.1858,321.9
3118,-31.7099,152.4183,314.7
3119,-31.7125,152.4325,326.6
3120,-31.715,152.4465,311.0
3121,-31.604,151.7836,304.0
3122,-31.6068,151.799,331.5
3123,-31.6097,151.8143,370.9
3124,-31.6128,151.8308,316.5
3125,-31.675,152.1673,311.3
3126,-31.6777,152.18200000000002,313.5
3127,-31.6148,151.781,311.4
3128,-31.6177,151.7966,316.0
3129,-31.6205,151.8114,319.1
3130,-31.6233,151.8267,312.0
3131,-31.6856,152.1647,308.4
3132,-31.6732,151.9032,326.7
3133,-31.6761,151.9186,311.3
3134,-31.6813,151.8867,325.7
3135,-31.686999999999998,151.917,330.2
3136,-31.6897,151.9314,336.5
3137,-31.6925,151.9463,333.1
3138,-31.6954,151.9613,318.8
3139,-31.6983,151.9771,321.1
3140,-31.7011,151.99200000000002,338.7
3141,-31.704,152.0074,318.5
3142,-31.7069,152.023,321.9
3143,-31.7097,152.0379,312.4
3144,-31.7036,151.9454,322.5
3145,-31.7062,151.9595,329.7
3146,-31.7091,151.9749,331.3
3147,-31.7118,151.9895,308.4
3148,-31.7146,152.0045,311.9
3149,-31.7175,152.0198,320.3
3150,-31.7782,152.3485,301.9
3151,-31.7145,151.9435,319.7
3152,-31.7171,151.9576,330.7
3153,-31.7197,151.9717,327.9
3154,-31.7726,152.2581,301.2
3155,-31.7224,151.9256,325.0
3156,-31.7251,151.9401,315.5
3157,-31.7529,152.0907,341.9
3158,-31.7558,152.1064,351.0
3159,-31.7587,152.1224,329.3
3160,-31.7669,152.1669,312.9
3161,-31.7695,152.1814,310.8
