,latitude,longitude,acq_date,frp
21183,-32.45,121.99,6,42.9
21184,-32.452,121.976,6,210.7
21185,-32.453,121.962,6,131.9
21186,-32.272,123.417,6,252.5
21187,-32.273,123.405,6,400.4
21188,-32.275,123.39299999999999,6,630.5
21189,-32.275999999999996,123.381,6,502.5
21190,-32.278,123.369,6,143.0
21191,-32.282,123.333,6,96.9
21192,-32.284,123.32,6,44.7
21193,-32.293,123.24700000000001,6,163.1
21194,-32.294000000000004,123.235,6,494.1
21195,-32.296,123.223,6,37.2
21196,-32.437,122.01700000000001,6,69.0
21197,-32.438,122.00299999999999,6,59.1
21198,-32.260999999999996,123.428,6,290.7
21199,-32.262,123.415,6,549.5
21200,-32.264,123.40299999999999,6,181.4
21201,-32.265,123.391,6,270.5
21202,-32.266999999999996,123.37899999999999,6,150.1
21203,-32.268,123.367,6,193.2
21204,-32.27,123.355,6,394.3
21205,-32.271,123.34299999999999,6,525.7
21206,-32.273,123.331,6,344.6
21207,-32.274,123.319,6,76.6
21208,-32.28,123.27,6,46.3
21209,-32.281,123.258,6,126.6
21210,-32.283,123.24600000000001,6,167.2
21211,-32.284,123.23299999999999,6,160.4
21212,-32.251,123.426,6,31.1
21213,-32.254,123.402,6,131.9
21214,-32.255,123.39,6,107.3
21215,-32.257,123.37799999999999,6,94.6
21216,-32.258,123.366,6,150.1
21217,-32.26,123.353,6,231.7
21218,-32.260999999999996,123.34100000000001,6,247.7
21219,-32.263000000000005,123.329,6,54.8
21220,-32.244,123.4,6,74.3
21221,-32.246,123.38799999999999,6,87.9
21222,-32.247,123.376,6,172.6
21223,-32.249,123.36399999999999,6,560.8
21224,-32.25,123.352,6,264.6
21225,-32.251999999999995,123.34,6,17.5
21226,-32.238,123.374,6,209.1
21227,-32.239000000000004,123.36200000000001,6,184.1
21228,-32.241,123.35,6,193.8
21229,-32.466,121.348,6,73.5
21230,-32.468,121.33200000000001,6,55.3
21231,-32.236,123.369,6,102.4
21232,-32.236999999999995,123.35700000000001,6,184.1
21233,-32.475,121.34299999999999,6,44.3
21234,-32.226,123.367,6,48.2
21235,-41.73,148.011,6,34.7
21236,-41.732,147.998,6,17.9
21237,-41.723,147.995,6,16.3
21238,-41.606,147.84799999999998,6,8.1
21239,-41.608000000000004,147.835,6,9.9
21240,-41.568999999999996,147.805,6,13.9
21241,-41.571000000000005,147.792,6,14.3
21242,-41.556999999999995,147.815,6,12.9
21243,-41.559,147.80200000000002,6,59.2
21244,-41.56100000000001,147.79,6,24.5
21245,-41.54600000000001,147.82399999999998,6,9.8
21246,-41.548,147.812,6,25.3
21247,-41.538999999999994,147.809,6,15.1
21248,-35.818000000000005,137.15200000000002,6,17.1
21249,-35.777,136.88,6,108.1
21250,-35.8,136.608,6,42.8
21251,-35.693000000000005,137.13,6,31.8
21252,-35.695,137.108,6,23.5
21253,-35.69,137.123,6,33.6
21254,-35.654,137.246,6,23.5
21255,-31.316,151.263,6,25.7
21256,-30.480999999999998,151.043,6,35.0
21257,-30.525,150.841,6,28.5
21258,-30.531999999999996,150.836,6,21.8
21259,-41.735,148.039,6,6.9
21260,-29.105999999999998,150.783,6,24.0
21261,-29.1,150.809,6,34.2
21262,-29.114,150.813,6,12.2
21263,-30.519000000000002,150.832,6,25.5
21264,-30.476,151.035,6,32.0
21265,-29.059,150.798,6,19.1
21266,-29.055,150.791,6,20.2
21267,-41.739,148.014,6,20.7
21268,-41.728,148.024,6,21.0
21269,-17.221,144.076,6,9.4
21270,-25.424,149.143,6,15.2
21271,-25.418000000000003,149.136,6,15.9
21272,-20.167,144.175,6,7.7
21273,-20.154,144.186,6,7.5
21274,-19.961,144.434,6,8.2
21275,-18.94,143.855,6,10.0
21276,-18.925,143.88,6,10.0
21277,-18.866,143.80700000000002,6,6.1
21278,-18.858,143.792,6,7.8
21279,-18.201,144.067,6,16.8
21280,-18.05,144.764,6,21.1
21281,-18.104,144.028,6,11.4
21282,-18.105999999999998,144.014,6,7.6
21283,-17.669,143.951,6,11.0
21284,-17.668,143.945,6,9.4
21285,-17.232,144.078,6,7.6
21286,-17.151,144.148,6,8.6
21287,-17.12,144.127,6,38.4
21288,-17.123,144.112,6,11.5
21289,-17.105999999999998,144.14,6,8.3
21290,-17.109,144.125,6,12.1
21291,-17.076,144.119,6,18.8
21292,-17.076,144.114,6,17.9
21293,-16.991,144.0,6,13.3
21294,-16.048,141.572,6,23.3
21295,-16.05,141.562,6,7.3
21296,-16.061,141.487,6,5.9
21297,-16.037,141.58100000000002,6,14.6
21298,-16.02,141.623,6,6.8
21299,-30.078000000000003,150.099,6,31.8
21300,-30.081,150.11700000000002,6,12.6
21301,-30.475,151.032,6,32.9
21302,-30.517,150.833,6,6.9
21303,-30.519000000000002,150.84799999999998,6,8.0
21304,-30.53,150.845,6,6.3
21305,-30.52,150.84,6,12.4
21306,-30.523000000000003,150.855,6,6.4
21307,-29.11,150.811,6,19.5
21308,-29.099,150.813,6,20.6
21309,-29.096,150.797,6,24.9
21310,-29.052,150.808,6,10.8
21311,-29.049,150.791,6,6.5
21312,-25.43,149.172,6,14.0
21313,-32.403,123.074,6,93.2
21314,-32.406,123.05799999999999,6,40.9
21315,-32.408,123.04299999999999,6,10.2
21316,-32.594,121.948,6,21.1
21317,-32.573,121.95,6,10.6
21318,-32.696999999999996,121.09100000000001,6,7.0
21319,-32.282,123.40899999999999,6,17.3
21320,-32.285,123.39299999999999,6,18.1
21321,-32.288000000000004,123.37799999999999,6,24.2
21322,-32.291,123.36200000000001,6,24.6
21323,-32.317,123.221,6,15.2
21324,-32.268,123.42200000000001,6,25.7
21325,-32.271,123.406,6,28.0
21326,-32.277,123.375,6,24.4
21327,-32.303000000000004,123.234,6,26.3
21328,-32.257,123.419,6,24.0
21329,-32.278,123.309,6,21.9
21330,-32.281,123.29299999999999,6,23.7
21331,-32.275999999999996,123.259,6,11.4
21332,-32.66,121.07,6,6.9
21333,-32.478,122.023,6,7.8
21334,-32.465,122.041,6,14.1
21335,-32.228,123.322,6,12.4
21336,-32.45,122.065,6,26.6
21337,-32.453,122.052,6,50.7
21338,-32.455,122.039,6,46.3
21339,-32.457,122.02600000000001,6,18.3
21340,-32.44,122.06299999999999,6,17.2
21341,-32.443000000000005,122.05,6,27.8
21342,-32.445,122.036,6,25.3
21343,-32.446999999999996,122.023,6,21.5
21344,-32.45,122.01,6,11.5
21345,-32.455999999999996,121.97,6,9.7
21346,-32.44,122.007,6,6.6
21347,-32.441,121.336,6,47.0
21348,-32.443000000000005,121.323,6,58.7
21349,-32.421,121.279,6,18.6
21350,-32.415,121.29700000000001,6,7.0
21351,-32.417,121.285,6,22.5
21352,-32.419000000000004,121.272,6,7.3
21353,-32.372,121.494,6,21.7
21354,-32.375,121.48200000000001,6,8.1
21355,-32.363,121.492,6,21.2
21356,-32.236999999999995,121.391,6,6.9
21357,-32.039,121.648,6,7.7
21358,-32.014,121.615,6,14.6
21359,-32.016,121.602,6,13.4
21360,-31.987,121.649,6,10.2
21361,-31.99,121.63600000000001,6,12.8
21362,-31.988000000000003,121.64299999999999,6,15.4
21363,-31.96,121.569,6,13.0
21364,-31.962,121.556,6,9.5
21365,-31.927,121.641,6,11.5
21366,-31.906999999999996,121.637,6,7.1
21367,-31.91,121.557,6,15.8
21368,-31.910999999999998,121.552,6,12.3
21369,-31.906,121.524,6,16.3
21370,-31.930999999999997,121.37200000000001,6,11.5
21371,-31.9,121.49600000000001,6,18.2
21372,-31.901999999999997,121.48299999999999,6,7.0
21373,-31.919,121.382,6,13.2
21374,-31.89,121.494,6,21.6
21375,-31.875999999999998,121.51700000000001,6,13.2
21376,-31.866,121.514,6,27.6
21377,-31.868000000000002,121.50200000000001,6,29.9
21378,-31.871,121.48899999999999,6,7.0
21379,-31.859,121.499,6,23.8
21380,-31.861,121.486,6,30.5
21381,-31.863000000000003,121.47399999999999,6,30.2
21382,-31.849,121.49700000000001,6,16.6
21383,-31.851,121.484,6,26.0
21384,-31.853,121.471,6,29.5
21385,-31.840999999999998,121.48200000000001,6,6.5
21386,-31.647,119.755,6,23.0
21387,-31.636,119.764,6,14.4
21388,-41.555,147.80700000000002,6,28.0
21389,-41.578,147.81799999999998,6,12.4
21390,-41.603,147.851,6,24.9
21391,-41.611000000000004,147.833,6,14.3
21392,-41.727,148.016,6,19.0
21393,-41.736999999999995,148.013,6,30.0
21394,-33.251,122.251,6,14.0
21395,-33.254,122.238,6,20.0
21396,-32.983000000000004,123.695,6,22.7
21397,-33.241,122.249,6,19.9
21398,-32.972,123.69200000000001,6,24.7
21399,-32.975,123.676,6,21.8
21400,-33.236,122.22,6,39.7
21401,-33.238,122.206,6,49.1
21402,-33.241,122.193,6,7.8
21403,-32.964,123.67299999999999,6,11.4
21404,-32.941,123.735,6,10.8
21405,-32.801,124.281,6,9.9
21406,-32.838,124.09100000000001,6,9.7
21407,-32.84,124.085,6,8.8
21408,-32.79,124.289,6,13.1
21409,-32.903,123.684,6,8.9
21410,-32.779,124.286,6,10.1
21411,-32.781,124.087,6,19.6
21412,-32.77,124.084,6,29.1
21413,-32.773,124.06700000000001,6,15.2
21414,-32.554,123.383,6,24.3
21415,-32.556999999999995,123.368,6,65.5
21416,-32.543,123.38,6,24.5
21417,-32.546,123.365,6,60.5
21418,-32.549,123.34899999999999,6,99.4
21419,-32.552,123.334,6,47.2
21420,-32.532,123.37799999999999,6,19.1
21421,-32.535,123.36200000000001,6,25.1
21422,-32.538000000000004,123.346,6,24.0
21423,-32.541,123.331,6,42.0
21424,-32.544000000000004,123.315,6,23.9
21425,-32.451,123.5,6,11.9
21426,-32.667,121.999,6,6.4
21427,-32.38,123.626,6,8.3
21428,-32.448,123.133,6,20.6
21429,-32.605,122.243,6,34.0
21430,-32.607,122.229,6,29.8
21431,-32.650999999999996,121.975,6,19.3
21432,-32.653,121.962,6,37.9
21433,-32.44,123.115,6,59.3
21434,-32.442,123.1,6,57.6
21435,-32.595,122.24,6,33.5
21436,-32.597,122.227,6,45.9
21437,-32.641,121.973,6,36.4
21438,-32.643,121.96,6,61.0
21439,-32.646,121.947,6,33.3
21440,-32.424,123.14200000000001,6,28.2
21441,-32.429,123.11200000000001,6,48.8
21442,-32.431999999999995,123.09700000000001,6,73.7
21443,-32.435,123.08200000000001,6,41.3
21444,-32.585,122.238,6,13.2
21445,-32.586999999999996,122.22399999999999,6,25.8
21446,-32.59,122.21,6,7.2
21447,-32.624,122.01,6,18.3
21448,-32.626999999999995,121.99700000000001,6,16.9
21449,-32.629,121.984,6,12.5
21450,-32.633,121.95700000000001,6,37.3
21451,-32.635999999999996,121.944,6,16.5
21452,-32.421,123.094,6,75.1
21453,-32.424,123.079,6,135.6
21454,-32.427,123.064,6,160.7
21455,-32.43,123.04899999999999,6,286.4
21456,-32.431999999999995,123.03399999999999,6,11.0
21457,-32.617,121.994,6,10.4
21458,-32.619,121.98100000000001,6,14.9
21459,-32.623000000000005,121.955,6,13.8
21460,-32.402,123.137,6,27.4
21461,-32.405,123.12200000000001,6,30.2
21462,-32.408,123.10600000000001,6,40.1
21463,-32.411,123.09100000000001,6,64.1
21464,-32.413000000000004,123.07600000000001,6,100.7
21465,-32.416,123.061,6,159.1
21466,-32.419000000000004,123.046,6,224.4
21467,-32.422,123.031,6,13.7
21468,-32.395,123.119,6,12.4
21469,-32.397,123.104,6,58.5
21470,-32.4,123.089,6,84.0
21471,-32.541,123.385,6,29.3
21472,-31.848000000000003,121.49600000000001,6,54.8
21473,-31.862,121.492,6,46.8
21474,-31.868000000000002,121.52,6,46.3
21475,-31.851999999999997,121.491,6,60.1
21476,-31.858,121.51899999999999,6,31.8
21477,-31.872,121.514,6,34.4
21478,-31.627,119.76700000000001,6,38.9
21479,-32.397,123.149,6,23.8
21480,-32.400999999999996,123.102,6,59.9
21481,-31.62,119.765,6,26.6
21482,-32.398,123.14399999999999,6,25.5
21483,-32.402,123.09700000000001,6,63.4
21484,-32.405,123.04899999999999,6,15.1
21485,-32.41,123.071,6,63.8
21486,-32.414,123.09299999999999,6,71.1
21487,-32.418,123.046,6,95.0
21488,-32.422,123.068,6,132.8
21489,-32.427,123.089,6,83.4
21490,-32.431,123.111,6,72.6
21491,-32.436,123.133,6,35.8
21492,-32.448,123.12899999999999,6,40.3
21493,-32.452,123.15100000000001,6,19.4
21494,-32.537,123.37200000000001,6,33.2
21495,-32.541,123.39299999999999,6,16.0
21496,-32.54,123.32600000000001,6,18.3
21497,-32.545,123.34700000000001,6,51.1
21498,-32.549,123.368,6,47.1
21499,-32.553000000000004,123.389,6,26.3
21500,-32.537,123.36399999999999,6,29.3
21501,-32.545,123.34,6,34.0
21502,-32.549,123.361,6,53.2
21503,-32.553000000000004,123.381,6,34.7
21504,-32.558,123.402,6,11.4
21505,-32.77,124.086,6,19.1
21506,-32.45,122.051,6,65.8
21507,-32.442,122.046,6,37.5
21508,-32.446999999999996,122.071,6,42.9
21509,-32.455,122.042,6,48.2
21510,-32.46,122.06700000000001,6,19.7
21511,-32.366,121.506,6,27.7
21512,-32.582,122.241,6,19.6
21513,-32.595,122.23700000000001,6,46.9
21514,-32.591,122.234,6,37.8
21515,-32.596,122.258,6,22.3
21516,-32.972,123.69,6,23.6
21517,-32.976,123.709,6,24.7
21518,-32.62,122.006,6,25.6
21519,-32.641,121.97200000000001,6,61.2
21520,-33.251,122.25,6,63.9
21521,-33.246,122.244,6,62.6
21522,-35.794000000000004,136.60299999999998,6,14.5
21523,-35.796,136.625,6,29.8
21524,-35.846,136.618,6,17.1
21525,-35.848,136.613,6,20.4
21526,-15.958,142.27,7,46.8
21527,-15.952,142.238,7,55.3
21528,-31.546999999999997,151.451,7,13.1
21529,-31.545,151.446,7,13.7
21530,-32.0,151.418,7,43.1
21531,-32.001,151.43,7,30.3
21532,-31.998,151.425,7,37.0
21533,-34.798,142.559,7,24.3
21534,-30.785,152.033,7,15.7
21535,-30.791999999999998,152.039,7,24.8
21536,-18.352999999999998,145.37,7,48.2
21537,-19.477999999999998,143.38,7,33.1
21538,-19.736,143.752,7,40.6
21539,-19.734,143.746,7,38.3
21540,-25.386999999999997,149.167,7,14.0
21541,-25.418000000000003,149.131,7,12.2
21542,-25.432,149.159,7,9.4
21543,-28.805,149.665,7,16.0
21544,-29.1,150.793,7,13.8
21545,-29.101999999999997,150.805,7,11.1
21546,-29.111,150.803,7,9.1
21547,-29.424,152.102,7,54.2
21548,-30.084,150.095,7,13.7
21549,-30.48,151.029,7,17.7
21550,-30.785999999999998,152.046,7,37.6
21551,-15.962,142.22899999999998,7,50.6
21552,-15.968,142.261,7,79.5
21553,-16.647000000000002,141.507,7,52.5
21554,-18.312,145.344,7,39.4
21555,-18.338,145.355,7,39.0
21556,-18.340999999999998,145.372,7,83.3
21557,-35.805,136.64,7,89.0
21558,-35.82,136.635,7,82.9
21559,-35.826,136.605,7,122.5
21560,-35.812,136.61,7,219.4
21561,-41.553000000000004,147.806,7,23.1
21562,-41.562,147.804,7,27.3
21563,-41.63399999999999,148.07399999999998,7,15.7
21564,-35.812,136.60299999999998,7,227.9
21565,-35.805,136.64600000000002,7,51.8
21566,-35.798,136.608,7,151.2
21567,-35.785,136.886,7,49.3
21568,-12.725999999999999,132.625,7,24.9
21569,-19.12,131.481,7,17.9
21570,-15.797,131.441,7,20.7
21571,-12.715,132.626,7,20.2
21572,-32.409,123.16799999999999,7,28.3
21573,-32.41,123.04700000000001,7,22.4
21574,-32.412,123.05799999999999,7,26.8
21575,-32.424,123.14299999999999,7,14.6
21576,-32.425,123.154,7,36.3
21577,-32.418,123.035,7,39.9
21578,-32.419000000000004,123.045,7,138.7
21579,-32.421,123.056,7,27.2
21580,-32.427,123.03299999999999,7,38.2
21581,-32.428000000000004,123.044,7,172.4
21582,-32.43,123.054,7,55.1
21583,-32.431,123.065,7,62.1
21584,-32.433,123.07600000000001,7,177.1
21585,-32.434,123.086,7,222.0
21586,-32.436,123.09700000000001,7,122.7
21587,-32.437,123.10799999999999,7,59.4
21588,-32.446,123.10600000000001,7,337.5
21589,-32.448,123.116,7,70.3
21590,-32.449,123.12700000000001,7,161.9
21591,-32.451,123.13799999999999,7,124.2
21592,-32.453,123.148,7,25.3
21593,-32.454,123.15899999999999,7,24.0
21594,-32.457,123.115,7,115.8
21595,-32.458,123.125,7,774.9
21596,-32.46,123.13600000000001,7,478.7
21597,-32.467,123.12299999999999,7,1176.3
21598,-32.469,123.134,7,479.0
21599,-32.515,123.389,7,73.2
21600,-32.53,123.369,7,20.5
21601,-32.531,123.38,7,34.4
21602,-32.24,121.387,7,25.6
21603,-32.542,123.322,7,28.8
21604,-32.543,123.333,7,35.9
21605,-32.552,123.398,7,18.9
21606,-32.554,123.34200000000001,7,129.0
21607,-32.555,123.353,7,947.7
21608,-32.556999999999995,123.36399999999999,7,199.8
21609,-32.558,123.374,7,86.9
21610,-32.566,123.36200000000001,7,48.8
21611,-32.567,123.37299999999999,7,109.0
21612,-32.446999999999996,122.06299999999999,7,48.2
21613,-32.449,122.074,7,76.6
21614,-32.367,121.48899999999999,7,10.4
21615,-32.369,121.5,7,28.0
21616,-32.455,122.051,7,29.0
21617,-32.455999999999996,122.061,7,92.5
21618,-32.458,122.072,7,26.8
21619,-32.376,121.48700000000001,7,163.8
21620,-32.378,121.49799999999999,7,697.9
21621,-32.38,121.509,7,56.5
21622,-32.461999999999996,122.038,7,132.3
21623,-32.464,122.04899999999999,7,248.3
21624,-32.465,122.059,7,30.0
21625,-32.786,124.29,7,14.2
21626,-32.385,121.485,7,34.9
21627,-32.387,121.49600000000001,7,351.3
21628,-32.389,121.507,7,22.3
21629,-32.461,121.97200000000001,7,15.6
21630,-32.47,122.025,7,69.7
21631,-32.471,122.036,7,178.2
21632,-32.473,122.04700000000001,7,115.5
21633,-32.479,122.023,7,129.6
21634,-32.48,122.03399999999999,7,447.9
21635,-32.78,124.10799999999999,7,61.6
21636,-32.782,124.119,7,34.0
21637,-32.821999999999996,124.083,7,18.7
21638,-32.417,121.279,7,17.9
21639,-32.418,121.29,7,39.5
21640,-32.438,121.411,7,46.4
21641,-32.426,121.277,7,103.1
21642,-32.428000000000004,121.288,7,49.6
21643,-32.429,121.29899999999999,7,32.2
21644,-32.431,121.31,7,52.9
21645,-32.446999999999996,121.40899999999999,7,116.1
21646,-32.449,121.42,7,119.5
21647,-32.580999999999996,122.272,7,21.6
21648,-32.439,121.29700000000001,7,33.3
21649,-32.44,121.30799999999999,7,37.8
21650,-32.591,122.281,7,19.8
21651,-32.571,122.086,7,11.7
21652,-32.573,122.09700000000001,7,20.0
21653,-32.591,122.215,7,86.0
21654,-32.592,122.225,7,43.5
21655,-32.595,122.24700000000001,7,16.8
21656,-32.605,122.311,7,56.0
21657,-32.464,121.337,7,16.0
21658,-32.582,122.095,7,33.4
21659,-32.601,122.223,7,27.3
21660,-32.603,122.234,7,61.7
21661,-32.604,122.245,7,16.3
21662,-32.606,122.255,7,26.6
21663,-32.611,122.287,7,19.6
21664,-32.614000000000004,122.309,7,60.9
21665,-32.616,122.319,7,70.1
21666,-32.591,122.09299999999999,7,27.0
21667,-32.592,122.104,7,41.0
21668,-32.61,122.22200000000001,7,27.0
21669,-32.611999999999995,122.23200000000001,7,184.5
21670,-32.613,122.243,7,212.2
21671,-32.615,122.25399999999999,7,29.7
21672,-32.62,122.286,7,128.3
21673,-32.622,122.296,7,25.6
21674,-32.623000000000005,122.307,7,59.5
21675,-32.625,122.318,7,415.8
21676,-32.577,121.941,7,152.3
21677,-32.579,121.95200000000001,7,77.8
21678,-32.6,122.09100000000001,7,98.9
21679,-32.601,122.102,7,193.8
21680,-32.619,122.22,7,8.0
21681,-32.621,122.23,7,183.0
21682,-32.623000000000005,122.241,7,608.3
21683,-32.624,122.25200000000001,7,829.2
21684,-32.626,122.262,7,59.0
21685,-32.631,122.294,7,43.2
21686,-32.632,122.305,7,502.8
21687,-32.634,122.316,7,1300.0
21688,-32.635,122.32600000000001,7,87.3
21689,-32.609,122.09,7,155.9
21690,-32.61,122.1,7,489.2
21691,-32.63,122.229,7,30.6
21692,-32.632,122.23899999999999,7,81.4
21693,-32.633,122.25,7,1026.1
21694,-32.635,122.26100000000001,7,295.0
21695,-32.64,122.29299999999999,7,32.4
21696,-32.641,122.303,7,435.5
21697,-32.643,122.314,7,703.4
21698,-32.616,122.08200000000001,7,61.3
21699,-32.618,122.09200000000001,7,713.4
21700,-32.619,122.103,7,392.9
21701,-32.622,122.124,7,8.7
21702,-32.64,122.242,7,123.6
21703,-32.641999999999996,122.25299999999999,7,437.5
21704,-32.648,122.295,7,42.7
21705,-32.65,122.306,7,240.2
21706,-32.652,122.31700000000001,7,78.0
21707,-32.625,122.08,7,34.3
21708,-32.626999999999995,122.09,7,275.2
21709,-32.628,122.101,7,25.6
21710,-32.659,122.304,7,181.7
21711,-32.661,122.315,7,177.2
21712,-32.613,121.93799999999999,7,29.0
21713,-32.635999999999996,122.089,7,149.3
21714,-32.637,122.09899999999999,7,46.1
21715,-32.622,121.936,7,53.4
21716,-32.623000000000005,121.947,7,284.7
21717,-32.625,121.958,7,75.5
21718,-32.641,122.065,7,46.7
21719,-32.643,122.07600000000001,7,84.8
21720,-32.632,121.945,7,120.4
21721,-32.634,121.956,7,94.7
21722,-32.645,122.031,7,77.2
21723,-32.647,122.042,7,66.0
21724,-32.649,122.053,7,64.1
21725,-32.65,122.06299999999999,7,131.2
21726,-32.652,122.074,7,272.3
21727,-32.654,122.085,7,39.2
21728,-32.643,121.954,7,54.0
21729,-32.645,121.965,7,19.4
21730,-32.650999999999996,122.008,7,31.0
21731,-32.653,122.01899999999999,7,77.2
21732,-32.654,122.029,7,799.3
21733,-32.656,122.04,7,600.3
21734,-32.658,122.051,7,128.4
21735,-32.659,122.061,7,770.0
21736,-32.661,122.072,7,592.4
21737,-32.663000000000004,122.083,7,95.0
21738,-32.652,121.95200000000001,7,26.6
21739,-32.654,121.963,7,75.9
21740,-32.655,121.97399999999999,7,137.2
21741,-32.657,121.984,7,218.1
21742,-32.659,121.995,7,27.4
21743,-32.66,122.006,7,57.2
21744,-32.662,122.01700000000001,7,215.7
21745,-32.664,122.027,7,1257.3
21746,-32.665,122.038,7,948.6
21747,-32.667,122.04899999999999,7,255.4
21748,-32.668,122.06,7,785.8
21749,-32.67,122.07,7,367.1
21750,-32.661,121.95,7,62.0
21751,-32.663000000000004,121.961,7,98.6
21752,-32.664,121.97200000000001,7,206.1
21753,-32.666,121.98299999999999,7,434.7
21754,-32.668,121.993,7,130.5
21755,-32.669000000000004,122.00399999999999,7,109.3
21756,-32.671,122.015,7,163.2
21757,-32.673,122.025,7,698.0
21758,-32.674,122.036,7,1604.8
21759,-32.676,122.04700000000001,7,765.2
21760,-32.677,122.05799999999999,7,260.0
21761,-32.679,122.068,7,25.2
21762,-32.672,121.959,7,156.6
21763,-32.673,121.97,7,275.7
21764,-32.675,121.98100000000001,7,483.6
21765,-32.677,121.991,7,235.1
21766,-32.678000000000004,122.00200000000001,7,215.6
21767,-32.68,122.01299999999999,7,220.5
21768,-32.683,122.03399999999999,7,1611.9
21769,-32.685,122.045,7,1612.3
21770,-32.686,122.056,7,530.5
21771,-32.688,122.066,7,22.1
21772,-32.681999999999995,121.96799999999999,7,109.9
21773,-32.684,121.979,7,363.4
21774,-32.686,121.98899999999999,7,252.3
21775,-32.687,122.0,7,206.7
21776,-32.689,122.01100000000001,7,376.7
21777,-32.691,122.022,7,94.4
21778,-32.692,122.03200000000001,7,263.9
21779,-32.694,122.04299999999999,7,1066.0
21780,-32.696,122.054,7,570.5
21781,-32.696999999999996,122.065,7,28.1
21782,-32.691,121.971,7,103.3
21783,-32.693000000000005,121.98200000000001,7,446.1
21784,-32.695,121.993,7,189.8
21785,-32.696,122.00299999999999,7,618.5
21786,-32.698,122.014,7,686.7
21787,-32.949,123.741,7,17.6
21788,-32.951,123.75200000000001,7,11.1
21789,-32.702,121.98,7,437.6
21790,-32.704,121.991,7,738.1
21791,-32.705,122.001,7,853.8
21792,-32.711,121.978,7,101.5
21793,-32.713,121.98899999999999,7,539.6
21794,-32.714,122.0,7,117.6
21795,-32.973,123.714,7,26.3
21796,-32.671,121.07799999999999,7,21.8
21797,-33.224000000000004,122.259,7,18.6
21798,-33.225,122.27,7,45.5
21799,-33.228,122.225,7,20.1
21800,-33.229,122.236,7,9.3
21801,-33.234,122.26799999999999,7,68.0
21802,-33.236,122.279,7,11.0
21803,-33.234,122.20200000000001,7,32.4
21804,-33.235,122.213,7,23.0
21805,-33.236999999999995,122.223,7,42.3
21806,-33.243,122.2,7,29.4
21807,-33.244,122.211,7,103.6
21808,-33.249,122.243,7,188.6
21809,-33.251,122.25399999999999,7,93.4
21810,-33.258,122.241,7,282.1
21811,-33.26,122.25200000000001,7,89.0
21812,-33.266999999999996,122.23899999999999,7,55.2
21813,-33.269,122.25,7,91.4
21814,-32.445,123.095,7,176.5
21815,-30.853,123.344,7,18.7
21816,-30.862,123.34299999999999,7,56.1
21817,-30.871,121.491,7,11.8
21818,-31.848000000000003,121.469,7,51.5
21819,-31.85,121.48,7,34.5
21820,-31.857,121.46700000000001,7,171.4
21821,-31.859,121.478,7,90.7
21822,-31.861,121.48899999999999,7,37.0
21823,-31.862,121.5,7,139.9
21824,-31.864,121.51100000000001,7,41.3
21825,-31.866,121.522,7,13.6
21826,-31.866,121.465,7,82.7
21827,-31.868000000000002,121.476,7,259.6
21828,-31.87,121.48700000000001,7,77.6
21829,-31.872,121.49799999999999,7,114.2
21830,-31.873,121.509,7,102.2
21831,-31.875,121.52,7,70.7
21832,-31.875999999999998,121.479,7,207.8
21833,-31.878,121.49,7,51.8
21834,-31.879,121.501,7,64.8
21835,-31.881,121.512,7,123.7
21836,-31.883000000000003,121.523,7,60.0
21837,-31.896,121.48700000000001,7,64.2
21838,-31.898000000000003,121.49700000000001,7,24.6
21839,-31.908,121.56299999999999,7,34.2
21840,-31.905,121.485,7,16.6
21841,-31.906999999999996,121.495,7,25.8
21842,-31.916999999999998,121.561,7,93.3
21843,-31.919,121.572,7,25.2
21844,-31.929000000000002,121.637,7,12.3
21845,-31.628,119.76,7,27.5
21846,-31.647,119.755,7,30.9
21847,-31.921999999999997,121.413,7,25.7
21848,-31.656999999999996,119.75299999999999,7,39.8
21849,-31.659000000000002,119.766,7,23.4
21850,-31.926,121.37799999999999,7,29.9
21851,-31.935,121.376,7,26.3
21852,-31.965,121.56200000000001,7,46.5
21853,-31.965999999999998,121.573,7,23.0
21854,-32.279,123.414,7,10.5
21855,-32.28,123.29299999999999,7,10.2
21856,-32.282,123.304,7,8.6
21857,-32.043,121.65100000000001,7,9.9
21858,-32.364000000000004,123.618,7,29.6
21859,-32.407,123.15700000000001,7,66.7
21860,-29.436,152.082,7,76.6
21861,-29.433000000000003,152.12,7,41.8
21862,-29.436,152.07399999999998,7,66.8
21863,-36.885999999999996,146.635,7,30.2
21864,-36.683,146.592,7,24.0
21865,-36.672,146.589,7,78.4
21866,-36.664,146.569,7,20.7
21867,-35.812,147.597,7,68.6
21868,-35.816,147.579,7,72.8
21869,-35.8,147.595,7,67.8
21870,-36.166,145.464,7,23.2
21871,-36.156,145.46200000000002,7,20.1
21872,-35.607,147.894,7,48.2
21873,-35.605,147.888,7,35.1
21874,-35.656,145.506,7,40.9
21875,-35.645,145.503,7,36.7
21876,-33.809,150.388,7,99.6
21877,-33.815,150.361,7,106.0
21878,-33.81,150.382,7,99.8
21879,-33.816,150.35299999999998,7,93.7
21880,-33.766,150.434,7,87.2
21881,-33.774,150.4,7,223.9
21882,-36.024,136.914,7,38.2
21883,-36.027,136.923,7,102.9
21884,-36.028,136.909,7,161.4
21885,-35.943000000000005,137.112,7,23.4
21886,-35.945,137.09799999999998,7,29.0
